Ürün Grup ID,Varyant ID,İsim,Açıklama,Satış Fiyatı,İndirimli Fiyatı,Alış Fiyatı,Barkod Listesi,SKU,Silindi mi?,Marka,Kategoriler,Etiketler,Resim URL,Metadata Başlık,Metadata Açıklama,Slug,Stok:Ana Depo,Tip,Varyant Tip 1,Varyant Değer 1,Varyant Tip 2,Varyant Değer 2,Desi,HS Kod,Birim Ürün Miktarı,Ürün Birimi,Satılan Ürün Miktarı,Satılan Ürün Birimi,Google Ürün Kategorisi,Tedarikçi,Stoğu Tükenince Satmaya Devam Et,Satış Kanalı:dev-glindent,Sepet Başına Minimum Alma Adeti:dev-glindent,Sepet Başına Maksimum Alma Adeti:dev-glindent,Varyant Aktiflik,Hata
grp_glass_ceramic_blocks,,G-Ceram Glass Ceramic Block,Feldspathic glass ceramic blocks for CAD/CAM. Available in various sizes and shades.,1,,,,"GB14A3,5",false,G-Ceram,Labside > CAD/CAM > Glass Ceramic,,"https://res.cloudinary.com/dwz5qehsf/image/upload/v1766346728/glindent/G-Ceram_Glass_Ceramic_Blocks/G-Ceram_Glass_Ceramic_Blocks_1.png,https://res.cloudinary.com/dwz5qehsf/image/upload/v1766346729/glindent/G-Ceram_Glass_Ceramic_Blocks/G-Ceram_Glass_Ceramic_Blocks_2.jpg,https://res.cloudinary.com/dwz5qehsf/image/upload/v1766346729/glindent/G-Ceram_Glass_Ceramic_Blocks/G-Ceram_Glass_Ceramic_Blocks_3.png,https://res.cloudinary.com/dwz5qehsf/image/upload/v1766346730/glindent/G-Ceram_Glass_Ceramic_Blocks/G-Ceram_Glass_Ceramic_Blocks_4.jpg,https://res.cloudinary.com/dwz5qehsf/image/upload/v1766346731/glindent/G-Ceram_Glass_Ceramic_Blocks/G-Ceram_Glass_Ceramic_Blocks_5.jpg",G-Ceram Glass Ceramic Block,Feldspathic glass ceramic blocks for CAD/CAM. Available in various sizes and shades.,g-ceram-glass-ceramic-block,999,PHYSICAL,Boyut,8 x 14 x 15mm,Renk,"A3,5",,,,,,,,,false,VISIBLE,,,true,
grp_glass_ceramic_blocks,,G-Ceram Glass Ceramic Block,Feldspathic glass ceramic blocks for CAD/CAM. Available in various sizes and shades.,1,,,,GB14A4,false,G-Ceram,Labside > CAD/CAM > Glass Ceramic,,"https://res.cloudinary.com/dwz5qehsf/image/upload/v1766346728/glindent/G-Ceram_Glass_Ceramic_Blocks/G-Ceram_Glass_Ceramic_Blocks_1.png,https://res.cloudinary.com/dwz5qehsf/image/upload/v1766346729/glindent/G-Ceram_Glass_Ceramic_Blocks/G-Ceram_Glass_Ceramic_Blocks_2.jpg,https://res.cloudinary.com/dwz5qehsf/image/upload/v1766346729/glindent/G-Ceram_Glass_Ceramic_Blocks/G-Ceram_Glass_Ceramic_Blocks_3.png,https://res.cloudinary.com/dwz5qehsf/image/upload/v1766346730/glindent/G-Ceram_Glass_Ceramic_Blocks/G-Ceram_Glass_Ceramic_Blocks_4.jpg,https://res.cloudinary.com/dwz5qehsf/image/upload/v1766346731/glindent/G-Ceram_Glass_Ceramic_Blocks/G-Ceram_Glass_Ceramic_Blocks_5.jpg",G-Ceram Glass Ceramic Block,Feldspathic glass ceramic blocks for CAD/CAM. Available in various sizes and shades.,g-ceram-glass-ceramic-block,999,PHYSICAL,Boyut,8 x 14 x 15mm,Renk,A4,,,,,,,,,false,VISIBLE,,,true,
grp_glass_ceramic_blocks,,G-Ceram Glass Ceramic Block,Feldspathic glass ceramic blocks for CAD/CAM. Available in various sizes and shades.,1,,,,GB14B0,false,G-Ceram,Labside > CAD/CAM > Glass Ceramic,,"https://res.cloudinary.com/dwz5qehsf/image/upload/v1766346728/glindent/G-Ceram_Glass_Ceramic_Blocks/G-Ceram_Glass_Ceramic_Blocks_1.png,https://res.cloudinary.com/dwz5qehsf/image/upload/v1766346729/glindent/G-Ceram_Glass_Ceramic_Blocks/G-Ceram_Glass_Ceramic_Blocks_2.jpg,https://res.cloudinary.com/dwz5qehsf/image/upload/v1766346729/glindent/G-Ceram_Glass_Ceramic_Blocks/G-Ceram_Glass_Ceramic_Blocks_3.png,https://res.cloudinary.com/dwz5qehsf/image/upload/v1766346730/glindent/G-Ceram_Glass_Ceramic_Blocks/G-Ceram_Glass_Ceramic_Blocks_4.jpg,https://res.cloudinary.com/dwz5qehsf/image/upload/v1766346731/glindent/G-Ceram_Glass_Ceramic_Blocks/G-Ceram_Glass_Ceramic_Blocks_5.jpg",G-Ceram Glass Ceramic Block,Feldspathic glass ceramic blocks for CAD/CAM. Available in various sizes and shades.,g-ceram-glass-ceramic-block,999,PHYSICAL,Boyut,8 x 14 x 15mm,Renk,B0,,,,,,,,,false,VISIBLE,,,true,
grp_glass_ceramic_blocks,,G-Ceram Glass Ceramic Block,Feldspathic glass ceramic blocks for CAD/CAM. Available in various sizes and shades.,1,,,,GB14B1,false,G-Ceram,Labside > CAD/CAM > Glass Ceramic,,"https://res.cloudinary.com/dwz5qehsf/image/upload/v1766346728/glindent/G-Ceram_Glass_Ceramic_Blocks/G-Ceram_Glass_Ceramic_Blocks_1.png,https://res.cloudinary.com/dwz5qehsf/image/upload/v1766346729/glindent/G-Ceram_Glass_Ceramic_Blocks/G-Ceram_Glass_Ceramic_Blocks_2.jpg,https://res.cloudinary.com/dwz5qehsf/image/upload/v1766346729/glindent/G-Ceram_Glass_Ceramic_Blocks/G-Ceram_Glass_Ceramic_Blocks_3.png,https://res.cloudinary.com/dwz5qehsf/image/upload/v1766346730/glindent/G-Ceram_Glass_Ceramic_Blocks/G-Ceram_Glass_Ceramic_Blocks_4.jpg,https://res.cloudinary.com/dwz5qehsf/image/upload/v1766346731/glindent/G-Ceram_Glass_Ceramic_Blocks/G-Ceram_Glass_Ceramic_Blocks_5.jpg",G-Ceram Glass Ceramic Block,Feldspathic glass ceramic blocks for CAD/CAM. Available in various sizes and shades.,g-ceram-glass-ceramic-block,999,PHYSICAL,Boyut,8 x 14 x 15mm,Renk,B1,,,,,,,,,false,VISIBLE,,,true,
grp_glass_ceramic_blocks,,G-Ceram Glass Ceramic Block,Feldspathic glass ceramic blocks for CAD/CAM. Available in various sizes and shades.,1,,,,GB14B4,false,G-Ceram,Labside > CAD/CAM > Glass Ceramic,,"https://res.cloudinary.com/dwz5qehsf/image/upload/v1766346728/glindent/G-Ceram_Glass_Ceramic_Blocks/G-Ceram_Glass_Ceramic_Blocks_1.png,https://res.cloudinary.com/dwz5qehsf/image/upload/v1766346729/glindent/G-Ceram_Glass_Ceramic_Blocks/G-Ceram_Glass_Ceramic_Blocks_2.jpg,https://res.cloudinary.com/dwz5qehsf/image/upload/v1766346729/glindent/G-Ceram_Glass_Ceramic_Blocks/G-Ceram_Glass_Ceramic_Blocks_3.png,https://res.cloudinary.com/dwz5qehsf/image/upload/v1766346730/glindent/G-Ceram_Glass_Ceramic_Blocks/G-Ceram_Glass_Ceramic_Blocks_4.jpg,https://res.cloudinary.com/dwz5qehsf/image/upload/v1766346731/glindent/G-Ceram_Glass_Ceramic_Blocks/G-Ceram_Glass_Ceramic_Blocks_5.jpg",G-Ceram Glass Ceramic Block,Feldspathic glass ceramic blocks for CAD/CAM. Available in various sizes and shades.,g-ceram-glass-ceramic-block,999,PHYSICAL,Boyut,8 x 14 x 15mm,Renk,B4,,,,,,,,,false,VISIBLE,,,true,
grp_glass_ceramic_blocks,,G-Ceram Glass Ceramic Block,Feldspathic glass ceramic blocks for CAD/CAM. Available in various sizes and shades.,1,,,,GB14C1,false,G-Ceram,Labside > CAD/CAM > Glass Ceramic,,"https://res.cloudinary.com/dwz5qehsf/image/upload/v1766346728/glindent/G-Ceram_Glass_Ceramic_Blocks/G-Ceram_Glass_Ceramic_Blocks_1.png,https://res.cloudinary.com/dwz5qehsf/image/upload/v1766346729/glindent/G-Ceram_Glass_Ceramic_Blocks/G-Ceram_Glass_Ceramic_Blocks_2.jpg,https://res.cloudinary.com/dwz5qehsf/image/upload/v1766346729/glindent/G-Ceram_Glass_Ceramic_Blocks/G-Ceram_Glass_Ceramic_Blocks_3.png,https://res.cloudinary.com/dwz5qehsf/image/upload/v1766346730/glindent/G-Ceram_Glass_Ceramic_Blocks/G-Ceram_Glass_Ceramic_Blocks_4.jpg,https://res.cloudinary.com/dwz5qehsf/image/upload/v1766346731/glindent/G-Ceram_Glass_Ceramic_Blocks/G-Ceram_Glass_Ceramic_Blocks_5.jpg",G-Ceram Glass Ceramic Block,Feldspathic glass ceramic blocks for CAD/CAM. Available in various sizes and shades.,g-ceram-glass-ceramic-block,999,PHYSICAL,Boyut,8 x 14 x 15mm,Renk,C1,,,,,,,,,false,VISIBLE,,,true,
grp_glass_ceramic_blocks,,G-Ceram Glass Ceramic Block,Feldspathic glass ceramic blocks for CAD/CAM. Available in various sizes and shades.,1,,,,GB14C2,false,G-Ceram,Labside > CAD/CAM > Glass Ceramic,,"https://res.cloudinary.com/dwz5qehsf/image/upload/v1766346728/glindent/G-Ceram_Glass_Ceramic_Blocks/G-Ceram_Glass_Ceramic_Blocks_1.png,https://res.cloudinary.com/dwz5qehsf/image/upload/v1766346729/glindent/G-Ceram_Glass_Ceramic_Blocks/G-Ceram_Glass_Ceramic_Blocks_2.jpg,https://res.cloudinary.com/dwz5qehsf/image/upload/v1766346729/glindent/G-Ceram_Glass_Ceramic_Blocks/G-Ceram_Glass_Ceramic_Blocks_3.png,https://res.cloudinary.com/dwz5qehsf/image/upload/v1766346730/glindent/G-Ceram_Glass_Ceramic_Blocks/G-Ceram_Glass_Ceramic_Blocks_4.jpg,https://res.cloudinary.com/dwz5qehsf/image/upload/v1766346731/glindent/G-Ceram_Glass_Ceramic_Blocks/G-Ceram_Glass_Ceramic_Blocks_5.jpg",G-Ceram Glass Ceramic Block,Feldspathic glass ceramic blocks for CAD/CAM. Available in various sizes and shades.,g-ceram-glass-ceramic-block,999,PHYSICAL,Boyut,8 x 14 x 15mm,Renk,C2,,,,,,,,,false,VISIBLE,,,true,
grp_mf_porcelain_1,,G-Ceram MF Porcelain Powder (Dentins & Effects),"Metal Free Porcelain Powder for dental restorations. Dentin, Effect and Special shades.",1,,,,PT0100A0,false,G-Ceram,Labside > Porcelain > Metal Framework,,"https://res.cloudinary.com/dwz5qehsf/image/upload/v1766346734/glindent/G-Ceram_MF_Porcelain_Powder/G-Ceram_MF_Porcelain_Powder_1.png,https://res.cloudinary.com/dwz5qehsf/image/upload/v1766346734/glindent/G-Ceram_MF_Porcelain_Powder/G-Ceram_MF_Porcelain_Powder_2.png,https://res.cloudinary.com/dwz5qehsf/image/upload/v1766346735/glindent/G-Ceram_MF_Porcelain_Powder/G-Ceram_MF_Porcelain_Powder_3.png,https://res.cloudinary.com/dwz5qehsf/image/upload/v1766346736/glindent/G-Ceram_MF_Porcelain_Powder/G-Ceram_MF_Porcelain_Powder_4.jpg,https://res.cloudinary.com/dwz5qehsf/image/upload/v1766346737/glindent/G-Ceram_MF_Porcelain_Powder/G-Ceram_MF_Porcelain_Powder_5.jpg",G-Ceram MF Porcelain Powder (Dentins & Effects),"Metal Free Porcelain Powder for dental restorations. Dentin, Effect and Special shades.",g-ceram-mf-porcelain-dentins,999,PHYSICAL,Tip,Opaque Powder,Renk,A0,,,,,,,,,false,VISIBLE,,,true,"Aynı ana ürüne bağlı varyasyonlarda tekrar eden varyasyon değerleri bulunmaktadır.Varyant değerler aynı olamaz, lütfen farklı bir varyant değer giriniz."
grp_mf_porcelain_1,,G-Ceram MF Porcelain Powder (Dentins & Effects),"Metal Free Porcelain Powder for dental restorations. Dentin, Effect and Special shades.",1,,,,PT0200A0,false,G-Ceram,Labside > Porcelain > Metal Framework,,"https://res.cloudinary.com/dwz5qehsf/image/upload/v1766346734/glindent/G-Ceram_MF_Porcelain_Powder/G-Ceram_MF_Porcelain_Powder_1.png,https://res.cloudinary.com/dwz5qehsf/image/upload/v1766346734/glindent/G-Ceram_MF_Porcelain_Powder/G-Ceram_MF_Porcelain_Powder_2.png,https://res.cloudinary.com/dwz5qehsf/image/upload/v1766346735/glindent/G-Ceram_MF_Porcelain_Powder/G-Ceram_MF_Porcelain_Powder_3.png,https://res.cloudinary.com/dwz5qehsf/image/upload/v1766346736/glindent/G-Ceram_MF_Porcelain_Powder/G-Ceram_MF_Porcelain_Powder_4.jpg,https://res.cloudinary.com/dwz5qehsf/image/upload/v1766346737/glindent/G-Ceram_MF_Porcelain_Powder/G-Ceram_MF_Porcelain_Powder_5.jpg",G-Ceram MF Porcelain Powder (Dentins & Effects),"Metal Free Porcelain Powder for dental restorations. Dentin, Effect and Special shades.",g-ceram-mf-porcelain-dentins,999,PHYSICAL,Tip,Opaque Powder,Renk,A0,,,,,,,,,false,VISIBLE,,,true,"Aynı ana ürüne bağlı varyasyonlarda tekrar eden varyasyon değerleri bulunmaktadır.Varyant değerler aynı olamaz, lütfen farklı bir varyant değer giriniz."
grp_mf_porcelain_1,,G-Ceram MF Porcelain Powder (Dentins & Effects),"Metal Free Porcelain Powder for dental restorations. Dentin, Effect and Special shades.",1,,,,PT0300A0,false,G-Ceram,Labside > Porcelain > Metal Framework,,"https://res.cloudinary.com/dwz5qehsf/image/upload/v1766346734/glindent/G-Ceram_MF_Porcelain_Powder/G-Ceram_MF_Porcelain_Powder_1.png,https://res.cloudinary.com/dwz5qehsf/image/upload/v1766346734/glindent/G-Ceram_MF_Porcelain_Powder/G-Ceram_MF_Porcelain_Powder_2.png,https://res.cloudinary.com/dwz5qehsf/image/upload/v1766346735/glindent/G-Ceram_MF_Porcelain_Powder/G-Ceram_MF_Porcelain_Powder_3.png,https://res.cloudinary.com/dwz5qehsf/image/upload/v1766346736/glindent/G-Ceram_MF_Porcelain_Powder/G-Ceram_MF_Porcelain_Powder_4.jpg,https://res.cloudinary.com/dwz5qehsf/image/upload/v1766346737/glindent/G-Ceram_MF_Porcelain_Powder/G-Ceram_MF_Porcelain_Powder_5.jpg",G-Ceram MF Porcelain Powder (Dentins & Effects),"Metal Free Porcelain Powder for dental restorations. Dentin, Effect and Special shades.",g-ceram-mf-porcelain-dentins,999,PHYSICAL,Tip,Opaque Powder,Renk,A0,,,,,,,,,false,VISIBLE,,,true,"Aynı ana ürüne bağlı varyasyonlarda tekrar eden varyasyon değerleri bulunmaktadır.Varyant değerler aynı olamaz, lütfen farklı bir varyant değer giriniz."
grp_mf_porcelain_1,,G-Ceram MF Porcelain Powder (Dentins & Effects),"Metal Free Porcelain Powder for dental restorations. Dentin, Effect and Special shades.",1,,,,PT0400A0,false,G-Ceram,Labside > Porcelain > Metal Framework,,"https://res.cloudinary.com/dwz5qehsf/image/upload/v1766346734/glindent/G-Ceram_MF_Porcelain_Powder/G-Ceram_MF_Porcelain_Powder_1.png,https://res.cloudinary.com/dwz5qehsf/image/upload/v1766346734/glindent/G-Ceram_MF_Porcelain_Powder/G-Ceram_MF_Porcelain_Powder_2.png,https://res.cloudinary.com/dwz5qehsf/image/upload/v1766346735/glindent/G-Ceram_MF_Porcelain_Powder/G-Ceram_MF_Porcelain_Powder_3.png,https://res.cloudinary.com/dwz5qehsf/image/upload/v1766346736/glindent/G-Ceram_MF_Porcelain_Powder/G-Ceram_MF_Porcelain_Powder_4.jpg,https://res.cloudinary.com/dwz5qehsf/image/upload/v1766346737/glindent/G-Ceram_MF_Porcelain_Powder/G-Ceram_MF_Porcelain_Powder_5.jpg",G-Ceram MF Porcelain Powder (Dentins & Effects),"Metal Free Porcelain Powder for dental restorations. Dentin, Effect and Special shades.",g-ceram-mf-porcelain-dentins,999,PHYSICAL,Tip,Opaque Powder,Renk,A0,,,,,,,,,false,VISIBLE,,,true,"Aynı ana ürüne bağlı varyasyonlarda tekrar eden varyasyon değerleri bulunmaktadır.Varyant değerler aynı olamaz, lütfen farklı bir varyant değer giriniz."
grp_mf_porcelain_1,,G-Ceram MF Porcelain Powder (Dentins & Effects),"Metal Free Porcelain Powder for dental restorations. Dentin, Effect and Special shades.",1,,,,PT0100A1,false,G-Ceram,Labside > Porcelain > Metal Framework,,"https://res.cloudinary.com/dwz5qehsf/image/upload/v1766346734/glindent/G-Ceram_MF_Porcelain_Powder/G-Ceram_MF_Porcelain_Powder_1.png,https://res.cloudinary.com/dwz5qehsf/image/upload/v1766346734/glindent/G-Ceram_MF_Porcelain_Powder/G-Ceram_MF_Porcelain_Powder_2.png,https://res.cloudinary.com/dwz5qehsf/image/upload/v1766346735/glindent/G-Ceram_MF_Porcelain_Powder/G-Ceram_MF_Porcelain_Powder_3.png,https://res.cloudinary.com/dwz5qehsf/image/upload/v1766346736/glindent/G-Ceram_MF_Porcelain_Powder/G-Ceram_MF_Porcelain_Powder_4.jpg,https://res.cloudinary.com/dwz5qehsf/image/upload/v1766346737/glindent/G-Ceram_MF_Porcelain_Powder/G-Ceram_MF_Porcelain_Powder_5.jpg",G-Ceram MF Porcelain Powder (Dentins & Effects),"Metal Free Porcelain Powder for dental restorations. Dentin, Effect and Special shades.",g-ceram-mf-porcelain-dentins,999,PHYSICAL,Tip,Opaque Powder,Renk,A1,,,,,,,,,false,VISIBLE,,,true,"Aynı ana ürüne bağlı varyasyonlarda tekrar eden varyasyon değerleri bulunmaktadır.Varyant değerler aynı olamaz, lütfen farklı bir varyant değer giriniz."
grp_mf_porcelain_1,,G-Ceram MF Porcelain Powder (Dentins & Effects),"Metal Free Porcelain Powder for dental restorations. Dentin, Effect and Special shades.",1,,,,PT0200A1,false,G-Ceram,Labside > Porcelain > Metal Framework,,"https://res.cloudinary.com/dwz5qehsf/image/upload/v1766346734/glindent/G-Ceram_MF_Porcelain_Powder/G-Ceram_MF_Porcelain_Powder_1.png,https://res.cloudinary.com/dwz5qehsf/image/upload/v1766346734/glindent/G-Ceram_MF_Porcelain_Powder/G-Ceram_MF_Porcelain_Powder_2.png,https://res.cloudinary.com/dwz5qehsf/image/upload/v1766346735/glindent/G-Ceram_MF_Porcelain_Powder/G-Ceram_MF_Porcelain_Powder_3.png,https://res.cloudinary.com/dwz5qehsf/image/upload/v1766346736/glindent/G-Ceram_MF_Porcelain_Powder/G-Ceram_MF_Porcelain_Powder_4.jpg,https://res.cloudinary.com/dwz5qehsf/image/upload/v1766346737/glindent/G-Ceram_MF_Porcelain_Powder/G-Ceram_MF_Porcelain_Powder_5.jpg",G-Ceram MF Porcelain Powder (Dentins & Effects),"Metal Free Porcelain Powder for dental restorations. Dentin, Effect and Special shades.",g-ceram-mf-porcelain-dentins,999,PHYSICAL,Tip,Opaque Powder,Renk,A1,,,,,,,,,false,VISIBLE,,,true,"Aynı ana ürüne bağlı varyasyonlarda tekrar eden varyasyon değerleri bulunmaktadır.Varyant değerler aynı olamaz, lütfen farklı bir varyant değer giriniz."
grp_mf_porcelain_1,,G-Ceram MF Porcelain Powder (Dentins & Effects),"Metal Free Porcelain Powder for dental restorations. Dentin, Effect and Special shades.",1,,,,PT0300A1,false,G-Ceram,Labside > Porcelain > Metal Framework,,"https://res.cloudinary.com/dwz5qehsf/image/upload/v1766346734/glindent/G-Ceram_MF_Porcelain_Powder/G-Ceram_MF_Porcelain_Powder_1.png,https://res.cloudinary.com/dwz5qehsf/image/upload/v1766346734/glindent/G-Ceram_MF_Porcelain_Powder/G-Ceram_MF_Porcelain_Powder_2.png,https://res.cloudinary.com/dwz5qehsf/image/upload/v1766346735/glindent/G-Ceram_MF_Porcelain_Powder/G-Ceram_MF_Porcelain_Powder_3.png,https://res.cloudinary.com/dwz5qehsf/image/upload/v1766346736/glindent/G-Ceram_MF_Porcelain_Powder/G-Ceram_MF_Porcelain_Powder_4.jpg,https://res.cloudinary.com/dwz5qehsf/image/upload/v1766346737/glindent/G-Ceram_MF_Porcelain_Powder/G-Ceram_MF_Porcelain_Powder_5.jpg",G-Ceram MF Porcelain Powder (Dentins & Effects),"Metal Free Porcelain Powder for dental restorations. Dentin, Effect and Special shades.",g-ceram-mf-porcelain-dentins,999,PHYSICAL,Tip,Opaque Powder,Renk,A1,,,,,,,,,false,VISIBLE,,,true,"Aynı ana ürüne bağlı varyasyonlarda tekrar eden varyasyon değerleri bulunmaktadır.Varyant değerler aynı olamaz, lütfen farklı bir varyant değer giriniz."
grp_mf_porcelain_1,,G-Ceram MF Porcelain Powder (Dentins & Effects),"Metal Free Porcelain Powder for dental restorations. Dentin, Effect and Special shades.",1,,,,PT0400A1,false,G-Ceram,Labside > Porcelain > Metal Framework,,"https://res.cloudinary.com/dwz5qehsf/image/upload/v1766346734/glindent/G-Ceram_MF_Porcelain_Powder/G-Ceram_MF_Porcelain_Powder_1.png,https://res.cloudinary.com/dwz5qehsf/image/upload/v1766346734/glindent/G-Ceram_MF_Porcelain_Powder/G-Ceram_MF_Porcelain_Powder_2.png,https://res.cloudinary.com/dwz5qehsf/image/upload/v1766346735/glindent/G-Ceram_MF_Porcelain_Powder/G-Ceram_MF_Porcelain_Powder_3.png,https://res.cloudinary.com/dwz5qehsf/image/upload/v1766346736/glindent/G-Ceram_MF_Porcelain_Powder/G-Ceram_MF_Porcelain_Powder_4.jpg,https://res.cloudinary.com/dwz5qehsf/image/upload/v1766346737/glindent/G-Ceram_MF_Porcelain_Powder/G-Ceram_MF_Porcelain_Powder_5.jpg",G-Ceram MF Porcelain Powder (Dentins & Effects),"Metal Free Porcelain Powder for dental restorations. Dentin, Effect and Special shades.",g-ceram-mf-porcelain-dentins,999,PHYSICAL,Tip,Opaque Powder,Renk,A1,,,,,,,,,false,VISIBLE,,,true,"Aynı ana ürüne bağlı varyasyonlarda tekrar eden varyasyon değerleri bulunmaktadır.Varyant değerler aynı olamaz, lütfen farklı bir varyant değer giriniz."
grp_mf_porcelain_1,,G-Ceram MF Porcelain Powder (Dentins & Effects),"Metal Free Porcelain Powder for dental restorations. Dentin, Effect and Special shades.",1,,,,PT0100A2,false,G-Ceram,Labside > Porcelain > Metal Framework,,"https://res.cloudinary.com/dwz5qehsf/image/upload/v1766346734/glindent/G-Ceram_MF_Porcelain_Powder/G-Ceram_MF_Porcelain_Powder_1.png,https://res.cloudinary.com/dwz5qehsf/image/upload/v1766346734/glindent/G-Ceram_MF_Porcelain_Powder/G-Ceram_MF_Porcelain_Powder_2.png,https://res.cloudinary.com/dwz5qehsf/image/upload/v1766346735/glindent/G-Ceram_MF_Porcelain_Powder/G-Ceram_MF_Porcelain_Powder_3.png,https://res.cloudinary.com/dwz5qehsf/image/upload/v1766346736/glindent/G-Ceram_MF_Porcelain_Powder/G-Ceram_MF_Porcelain_Powder_4.jpg,https://res.cloudinary.com/dwz5qehsf/image/upload/v1766346737/glindent/G-Ceram_MF_Porcelain_Powder/G-Ceram_MF_Porcelain_Powder_5.jpg",G-Ceram MF Porcelain Powder (Dentins & Effects),"Metal Free Porcelain Powder for dental restorations. Dentin, Effect and Special shades.",g-ceram-mf-porcelain-dentins,999,PHYSICAL,Tip,Opaque Powder,Renk,A2,,,,,,,,,false,VISIBLE,,,true,"Aynı ana ürüne bağlı varyasyonlarda tekrar eden varyasyon değerleri bulunmaktadır.Varyant değerler aynı olamaz, lütfen farklı bir varyant değer giriniz."
grp_mf_porcelain_1,,G-Ceram MF Porcelain Powder (Dentins & Effects),"Metal Free Porcelain Powder for dental restorations. Dentin, Effect and Special shades.",1,,,,PT0200A2,false,G-Ceram,Labside > Porcelain > Metal Framework,,"https://res.cloudinary.com/dwz5qehsf/image/upload/v1766346734/glindent/G-Ceram_MF_Porcelain_Powder/G-Ceram_MF_Porcelain_Powder_1.png,https://res.cloudinary.com/dwz5qehsf/image/upload/v1766346734/glindent/G-Ceram_MF_Porcelain_Powder/G-Ceram_MF_Porcelain_Powder_2.png,https://res.cloudinary.com/dwz5qehsf/image/upload/v1766346735/glindent/G-Ceram_MF_Porcelain_Powder/G-Ceram_MF_Porcelain_Powder_3.png,https://res.cloudinary.com/dwz5qehsf/image/upload/v1766346736/glindent/G-Ceram_MF_Porcelain_Powder/G-Ceram_MF_Porcelain_Powder_4.jpg,https://res.cloudinary.com/dwz5qehsf/image/upload/v1766346737/glindent/G-Ceram_MF_Porcelain_Powder/G-Ceram_MF_Porcelain_Powder_5.jpg",G-Ceram MF Porcelain Powder (Dentins & Effects),"Metal Free Porcelain Powder for dental restorations. Dentin, Effect and Special shades.",g-ceram-mf-porcelain-dentins,999,PHYSICAL,Tip,Opaque Powder,Renk,A2,,,,,,,,,false,VISIBLE,,,true,"Aynı ana ürüne bağlı varyasyonlarda tekrar eden varyasyon değerleri bulunmaktadır.Varyant değerler aynı olamaz, lütfen farklı bir varyant değer giriniz."
grp_mf_porcelain_1,,G-Ceram MF Porcelain Powder (Dentins & Effects),"Metal Free Porcelain Powder for dental restorations. Dentin, Effect and Special shades.",1,,,,PT0300A2,false,G-Ceram,Labside > Porcelain > Metal Framework,,"https://res.cloudinary.com/dwz5qehsf/image/upload/v1766346734/glindent/G-Ceram_MF_Porcelain_Powder/G-Ceram_MF_Porcelain_Powder_1.png,https://res.cloudinary.com/dwz5qehsf/image/upload/v1766346734/glindent/G-Ceram_MF_Porcelain_Powder/G-Ceram_MF_Porcelain_Powder_2.png,https://res.cloudinary.com/dwz5qehsf/image/upload/v1766346735/glindent/G-Ceram_MF_Porcelain_Powder/G-Ceram_MF_Porcelain_Powder_3.png,https://res.cloudinary.com/dwz5qehsf/image/upload/v1766346736/glindent/G-Ceram_MF_Porcelain_Powder/G-Ceram_MF_Porcelain_Powder_4.jpg,https://res.cloudinary.com/dwz5qehsf/image/upload/v1766346737/glindent/G-Ceram_MF_Porcelain_Powder/G-Ceram_MF_Porcelain_Powder_5.jpg",G-Ceram MF Porcelain Powder (Dentins & Effects),"Metal Free Porcelain Powder for dental restorations. Dentin, Effect and Special shades.",g-ceram-mf-porcelain-dentins,999,PHYSICAL,Tip,Opaque Powder,Renk,A2,,,,,,,,,false,VISIBLE,,,true,"Aynı ana ürüne bağlı varyasyonlarda tekrar eden varyasyon değerleri bulunmaktadır.Varyant değerler aynı olamaz, lütfen farklı bir varyant değer giriniz."
grp_mf_porcelain_1,,G-Ceram MF Porcelain Powder (Dentins & Effects),"Metal Free Porcelain Powder for dental restorations. Dentin, Effect and Special shades.",1,,,,PT0400A2,false,G-Ceram,Labside > Porcelain > Metal Framework,,"https://res.cloudinary.com/dwz5qehsf/image/upload/v1766346734/glindent/G-Ceram_MF_Porcelain_Powder/G-Ceram_MF_Porcelain_Powder_1.png,https://res.cloudinary.com/dwz5qehsf/image/upload/v1766346734/glindent/G-Ceram_MF_Porcelain_Powder/G-Ceram_MF_Porcelain_Powder_2.png,https://res.cloudinary.com/dwz5qehsf/image/upload/v1766346735/glindent/G-Ceram_MF_Porcelain_Powder/G-Ceram_MF_Porcelain_Powder_3.png,https://res.cloudinary.com/dwz5qehsf/image/upload/v1766346736/glindent/G-Ceram_MF_Porcelain_Powder/G-Ceram_MF_Porcelain_Powder_4.jpg,https://res.cloudinary.com/dwz5qehsf/image/upload/v1766346737/glindent/G-Ceram_MF_Porcelain_Powder/G-Ceram_MF_Porcelain_Powder_5.jpg",G-Ceram MF Porcelain Powder (Dentins & Effects),"Metal Free Porcelain Powder for dental restorations. Dentin, Effect and Special shades.",g-ceram-mf-porcelain-dentins,999,PHYSICAL,Tip,Opaque Powder,Renk,A2,,,,,,,,,false,VISIBLE,,,true,"Aynı ana ürüne bağlı varyasyonlarda tekrar eden varyasyon değerleri bulunmaktadır.Varyant değerler aynı olamaz, lütfen farklı bir varyant değer giriniz."
